author_id,created_at,text,tokens,filtered_tokens,stemmed_text,term,cluster
KaburAjaDulu,2025-02-13T15:27:31.000Z,Tiba-tiba stok paspor habis serentak di semua kantor imigrasi.   Misal.,"Tiba-tiba, stok, paspor, habis, serentak, di, semua, kantor, imigrasi, ., Misal, .","stok, paspor, habis, serentak, kantor, imigrasi, ., .",tiba stok paspor habis serentak di semua kantor imigrasi misal,"tiba,stok,paspor,habis,serentak,di,semua,kantor,imigrasi,misal",0
KaburAjaDulu,2025-02-14T04:18:23.000Z,kalian gak ada grup WA gitu sampe harus ngomong disini?  ah udah lah #KaburAjaDulu,"kalian, gak, ada, grup, WA, gitu, sampe, harus, ngomong, disini, ?, ah, udah, lah, #, KaburAjaDulu","gak, grup, WA, gitu, sampe, ngomong, ?, ah, udah, #, KaburAjaDulu",kalian gak ada grup wa gitu sampe harus ngomong sini ah udah lah kaburajadulu,"kalian,gak,ada,grup,wa,gitu,sampe,harus,ngomong,sini,ah,udah,lah,kaburajadulu",0
KaburAjaDulu,2025-02-13T04:56:31.000Z,Bismillah kalo ada rezkinya,"Bismillah, kalo, ada, rezkinya","Bismillah, kalo, rezkinya",bismillah kalo ada rezkinya,"bismillah,kalo,ada,rezkinya",0
KaburAjaDulu,2025-02-14T04:06:18.000Z,"nasionalisme?  Pak, ini persoalan perut, perut diri sendiri dan perut keluarga terdekat  nasionalisme memang ada nasi disitu tapi ketika cari nasi disini susah, jangan salahkan kami kalau kami #KaburAjaDulu","nasionalisme, ?, Pak, ,, ini, persoalan, perut, ,, perut, diri, sendiri, dan, perut, keluarga, terdekat, nasionalisme, memang, ada, nasi, disitu, tapi, ketika, cari, nasi, disini, susah, ,, jangan, salahkan, kami, kalau, kami, #, KaburAjaDulu","nasionalisme, ?, ,, perut, ,, perut, perut, keluarga, terdekat, nasionalisme, nasi, disitu, cari, nasi, susah, ,, salahkan, #, KaburAjaDulu",nasionalisme pak ini soal perut perut diri sendiri dan perut keluarga dekat nasionalisme memang ada nasi situ tapi ketika cari nasi sini susah jangan salah kami kalau kami kaburajadulu,"nasionalisme,pak,ini,soal,perut,perut,diri,sendiri,dan,perut,keluarga,dekat,nasionalisme,memang,ada,nasi,situ,tapi,ketika,cari,nasi,sini,susah,jangan,salah,kami,kalau,kami,kaburajadulu",0
KaburAjaDulu,2025-02-13T11:55:16.000Z,"Jangan takut kalo gerakan #KaburAjaDulu diomongin, diomelin, atau diancem sama orang2 buat masa depan kamu yg lebih baik  Lah itu Pak Prabowo juga sempet kabur aja dulu kok pasca 1998, ada contohnya kan yg bisa dijadikan teladan ","Jangan, takut, kalo, gerakan, #, KaburAjaDulu, diomongin, ,, diomelin, ,, atau, diancem, sama, orang2, buat, masa, depan, kamu, yg, lebih, baik, Lah, itu, Pak, Prabowo, juga, sempet, kabur, aja, dulu, kok, pasca, 1998, ,, ada, contohnya, kan, yg, bisa, dijadikan, teladan","takut, kalo, gerakan, #, KaburAjaDulu, diomongin, ,, diomelin, ,, diancem, orang2, yg, Prabowo, sempet, kabur, aja, pasca, 1998, ,, contohnya, yg, dijadikan, teladan",jangan takut kalo gera kaburajadulu diomongin diomelin atau diancem sama orang2 buat masa depan kamu yg lebih baik lah itu pak prabowo juga sempet kabur aja dulu kok pasca 1998 ada contoh kan yg bisa jadi teladan,"jangan,takut,kalo,gera,kaburajadulu,diomongin,diomelin,atau,diancem,sama,orang2,buat,masa,depan,kamu,yg,lebih,baik,lah,itu,pak,prabowo,juga,sempet,kabur,aja,dulu,kok,pasca,1998,ada,contoh,kan,yg,bisa,jadi,teladan",0
KaburAjaDulu,2025-02-14T00:25:13.000Z,"To be fair, dulu untuk bisa #KaburAjaDulu latihan soal Leetcode 200 biji diulang 3x (dulu problem-nya baru ada segini)  Temen2 dari mainland malah bisa ngulang 5-7x dan kemampuan menghapal mereka super strong karena terlatih menghapal kanji mandarin","To, be, fair, ,, dulu, untuk, bisa, #, KaburAjaDulu, latihan, soal, Leetcode, 200, biji, diulang, 3x, (, dulu, problem-nya, baru, ada, segini, ), Temen2, dari, mainland, malah, bisa, ngulang, 5-7x, dan, kemampuan, menghapal, mereka, super, strong, karena, terlatih, menghapal, kanji, mandarin","To, be, fair, ,, #, KaburAjaDulu, latihan, Leetcode, 200, biji, diulang, 3x, (, problem-nya, segini, ), Temen2, mainland, ngulang, 5-7x, kemampuan, menghapal, super, strong, terlatih, menghapal, kanji, mandarin",to be fair dulu untuk bisa kaburajadulu latih soal leetcode 200 biji ulang 3x dulu problem baru ada gin temen2 dari mainland malah bisa ngulang 5-7x dan mampu menghapal mereka super strong karena latih menghapal kanji mandarin,"to,be,fair,dulu,untuk,bisa,kaburajadulu,latih,soal,leetcode,200,biji,ulang,3x,dulu,problem,baru,ada,gin,temen2,dari,mainland,malah,bisa,ngulang,5-7x,dan,mampu,menghapal,mereka,super,strong,karena,latih,menghapal,kanji,mandarin",0
KaburAjaDulu,2025-02-14T01:27:46.000Z,pemilu itu seharusnya merupakan pertarungan ideologi  yg ideologinya konservatif memilih partai konservatif yg progresif bisa pilih partai liberal  isu2 kritisnya juga jelas dan cenderung saling bertolak belakang   disini partai banyak tapi gak jelas stancenya  #KaburAjaDulu,"pemilu, itu, seharusnya, merupakan, pertarungan, ideologi, yg, ideologinya, konservatif, memilih, partai, konservatif, yg, progresif, bisa, pilih, partai, liberal, isu2, kritisnya, juga, jelas, dan, cenderung, saling, bertolak, belakang, disini, partai, banyak, tapi, gak, jelas, stancenya, #, KaburAjaDulu","pemilu, pertarungan, ideologi, yg, ideologinya, konservatif, memilih, partai, konservatif, yg, progresif, pilih, partai, liberal, isu2, kritisnya, cenderung, bertolak, partai, gak, stancenya, #, KaburAjaDulu",milu itu harus rupa tarung ideologi yg ideologi konservatif pilih partai konservatif yg progresif bisa pilih partai liberal isu2 kritis juga jelas dan cenderung saling tolak belakang sini partai banyak tapi gak jelas stancenya kaburajadulu,"milu,itu,harus,rupa,tarung,ideologi,yg,ideologi,konservatif,pilih,partai,konservatif,yg,progresif,bisa,pilih,partai,liberal,isu2,kritis,juga,jelas,dan,cenderung,saling,tolak,belakang,sini,partai,banyak,tapi,gak,jelas,stancenya,kaburajadulu",0
KaburAjaDulu,2025-02-13T14:46:38.000Z,"Kalau dulu waktu kuliah di Seattle, yang papanya rumahnya di Bukit Golf Pondok Indah, anak2 lulusan JIS/BIS itu yang hampir 100% pada pulang ke Indonesia sih.  Mau lulusan Ivy League dan bisa dpt gaji 6 digit juga lebih prefer kerja di perusahaan bokap di Indo. ","Kalau, dulu, waktu, kuliah, di, Seattle, ,, yang, papanya, rumahnya, di, Bukit, Golf, Pondok, Indah, ,, anak2, lulusan, JIS/BIS, itu, yang, hampir, 100, %, pada, pulang, ke, Indonesia, sih, ., Mau, lulusan, Ivy, League, dan, bisa, dpt, gaji, 6, digit, juga, lebih, prefer, kerja, di, perusahaan, bokap, di, Indo, .","kuliah, Seattle, ,, papanya, rumahnya, Bukit, Golf, Pondok, Indah, ,, anak2, lulusan, JIS/BIS, 100, %, pulang, Indonesia, sih, ., lulusan, Ivy, League, dpt, gaji, 6, digit, prefer, kerja, perusahaan, bokap, Indo, .",kalau dulu waktu kuliah di seattle yang papa rumah di bukit golf pondok indah anak2 lulus jis bis itu yang hampir 100 pada pulang ke indonesia sih mau lulus ivy league dan bisa dpt gaji 6 digit juga lebih prefer kerja di usaha bokap di indo,"kalau,dulu,waktu,kuliah,di,seattle,yang,papa,rumah,di,bukit,golf,pondok,indah,anak2,lulus,jis,bis,itu,yang,hampir,100,pada,pulang,ke,indonesia,sih,mau,lulus,ivy,league,dan,bisa,dpt,gaji,6,digit,juga,lebih,prefer,kerja,di,usaha,bokap,di,indo",0
KaburAjaDulu,2025-02-12T13:18:14.000Z,"gapapa, ada  @kaburajadulu  for the rescue","gapapa, ,, ada, @, kaburajadulu, for, the, rescue","gapapa, ,, @, kaburajadulu, for, the, rescue",gapapa ada kaburajadulu for the rescue,"gapapa,ada,kaburajadulu,for,the,rescue",1
KaburAjaDulu,2025-02-12T15:04:17.000Z,"disuruh bayar pajak tepat waktu pajak dinaikin, dibanyakin penggunaan pajaknya kadang gak jelas software pajaknya error  bikin pengen #KaburAjaDulu gak sih?","disuruh, bayar, pajak, tepat, waktu, pajak, dinaikin, ,, dibanyakin, penggunaan, pajaknya, kadang, gak, jelas, software, pajaknya, error, bikin, pengen, #, KaburAjaDulu, gak, sih, ?","disuruh, bayar, pajak, pajak, dinaikin, ,, dibanyakin, penggunaan, pajaknya, kadang, gak, software, pajaknya, error, bikin, pengen, #, KaburAjaDulu, gak, sih, ?",suruh bayar pajak tepat waktu pajak dinaikin dibanyakin guna pajak kadang gak jelas software pajak error bikin ken kaburajadulu gak sih,"suruh,bayar,pajak,tepat,waktu,pajak,dinaikin,dibanyakin,guna,pajak,kadang,gak,jelas,software,pajak,error,bikin,ken,kaburajadulu,gak,sih",0
KaburAjaDulu,2025-02-12T14:57:11.000Z,WKWKWKWK  #KaburAjaDulu,"WKWKWKWK, #, KaburAjaDulu","WKWKWKWK, #, KaburAjaDulu",wkwkwkwk kaburajadulu,"wkwkwkwk,kaburajadulu",1
KaburAjaDulu,2025-02-11T12:53:16.000Z,"GILA INI! Dah gak ngerti lagi Gara-gara efisiensi anggaran, sejumlah pos perlintasan kereta api dibiarkan tak terjaga, petugasnya dirumahkan karena masih honorer  Main-main dengan nyawa rakyat ini pemerintah","GILA, INI, !, Dah, gak, ngerti, lagi, Gara-gara, efisiensi, anggaran, ,, sejumlah, pos, perlintasan, kereta, api, dibiarkan, tak, terjaga, ,, petugasnya, dirumahkan, karena, masih, honorer, Main-main, dengan, nyawa, rakyat, ini, pemerintah","GILA, !, Dah, gak, ngerti, Gara-gara, efisiensi, anggaran, ,, pos, perlintasan, kereta, api, dibiarkan, terjaga, ,, petugasnya, dirumahkan, honorer, Main-main, nyawa, rakyat, pemerintah",gila ini dah gak ngerti lagi gara-gara efisiensi anggar jumlah pos lintas kereta api biar tak jaga tugas rumah karena masih honorer main dengan nyawa rakyat ini perintah,"gila,ini,dah,gak,ngerti,lagi,gara-gara,efisiensi,anggar,jumlah,pos,lintas,kereta,api,biar,tak,jaga,tugas,rumah,karena,masih,honorer,main,dengan,nyawa,rakyat,ini,perintah",0
KaburAjaDulu,2025-02-11T08:37:25.000Z,efisiensi anggaran my ass,"efisiensi, anggaran, my, ass","efisiensi, anggaran, my, ass",efisiensi anggar my ass,"efisiensi,anggar,my,ass",1
KaburAjaDulu,2025-02-11T06:18:34.000Z,makanya itu #KaburAjaDulu karena #GaKetolong,"makanya, itu, #, KaburAjaDulu, karena, #, GaKetolong","#, KaburAjaDulu, #, GaKetolong",makanya itu kaburajadulu karena gaketolong,"makanya,itu,kaburajadulu,karena,gaketolong",1
KaburAjaDulu,2025-02-11T06:12:11.000Z,"jangan berprasangka buruk pada Tuhan, rezeki kita sudah diatur  bukan berarti harus jemput rezeki dari Tuhan di negara ini  makanya yang udah ngerasa gila tinggal disini bisa cari alternatif keluar  pokoknya #KaburAjaDulu","jangan, berprasangka, buruk, pada, Tuhan, ,, rezeki, kita, sudah, diatur, bukan, berarti, harus, jemput, rezeki, dari, Tuhan, di, negara, ini, makanya, yang, udah, ngerasa, gila, tinggal, disini, bisa, cari, alternatif, keluar, pokoknya, #, KaburAjaDulu","berprasangka, buruk, Tuhan, ,, rezeki, diatur, jemput, rezeki, Tuhan, negara, udah, ngerasa, gila, tinggal, cari, alternatif, pokoknya, #, KaburAjaDulu",jangan prasangka buruk pada tuhan rezeki kita sudah atur bukan arti harus jemput rezeki dari tuhan di negara ini makanya yang udah ngerasa gila tinggal sini bisa cari alternatif keluar pokok kaburajadulu,"jangan,prasangka,buruk,pada,tuhan,rezeki,kita,sudah,atur,bukan,arti,harus,jemput,rezeki,dari,tuhan,di,negara,ini,makanya,yang,udah,ngerasa,gila,tinggal,sini,bisa,cari,alternatif,keluar,pokok,kaburajadulu",0
KaburAjaDulu,2025-02-11T06:09:37.000Z,yang kena PHK coba cari cara supaya #KaburAjaDulu,"yang, kena, PHK, coba, cari, cara, supaya, #, KaburAjaDulu","kena, PHK, coba, cari, #, KaburAjaDulu",yang kena phk coba cari cara supaya kaburajadulu,"yang,kena,phk,coba,cari,cara,supaya,kaburajadulu",0
KaburAjaDulu,2025-02-11T06:08:59.000Z,#KaburAjaDulu ke negara yang pelayanan transumnya waras  dari pada kamu yang gila yekan?,"#, KaburAjaDulu, ke, negara, yang, pelayanan, transumnya, waras, dari, pada, kamu, yang, gila, yekan, ?","#, KaburAjaDulu, negara, pelayanan, transumnya, waras, gila, yekan, ?",kaburajadulu ke negara yang layan transumnya waras dari pada kamu yang gila yekan,"kaburajadulu,ke,negara,yang,layan,transumnya,waras,dari,pada,kamu,yang,gila,yekan",0
KaburAjaDulu,2025-02-09T08:04:15.000Z,"Post baru sudah live    Jika kamu sediang berjuang atau baru memulai untuk #KaburAjaDulu, check out this this post di newsletter substack admin (link in Bio).  Buat yg udah subscribe, cek email kamu untuk baca post langsung dari email.  Apa aja sih trik nya?","Post, baru, sudah, live, Jika, kamu, sediang, berjuang, atau, baru, memulai, untuk, #, KaburAjaDulu, ,, check, out, this, this, post, di, newsletter, substack, admin, (, link, in, Bio, ), ., Buat, yg, udah, subscribe, ,, cek, email, kamu, untuk, baca, post, langsung, dari, email, ., Apa, aja, sih, trik, nya, ?","Post, live, sediang, berjuang, #, KaburAjaDulu, ,, check, out, this, this, post, newsletter, substack, admin, (, link, in, Bio, ), ., yg, udah, subscribe, ,, cek, email, baca, post, langsung, email, ., aja, sih, trik, nya, ?",post baru sudah live jika kamu diang juang atau baru mulai untuk kaburajadulu check out this this post di newsletter substack admin link in bio buat yg udah subscribe cek email kamu untuk baca post langsung dari email apa aja sih trik nya,"post,baru,sudah,live,jika,kamu,diang,juang,atau,baru,mulai,untuk,kaburajadulu,check,out,this,this,post,di,newsletter,substack,admin,link,in,bio,buat,yg,udah,subscribe,cek,email,kamu,untuk,baca,post,langsung,dari,email,apa,aja,sih,trik,nya",0
KaburAjaDulu,2025-02-11T00:22:26.000Z,#KaburAjaDulu,"#, KaburAjaDulu","#, KaburAjaDulu",kaburajadulu,kaburajadulu,1
KaburAjaDulu,2025-02-09T06:37:52.000Z,LOL  #KaburDuluAja cari negara lain yang bangunannya simetris,"LOL, #, KaburDuluAja, cari, negara, lain, yang, bangunannya, simetris","LOL, #, KaburDuluAja, cari, negara, bangunannya, simetris",lol kaburduluaja cari negara lain yang bangun simetris,"lol,kaburduluaja,cari,negara,lain,yang,bangun,simetris",0
KaburAjaDulu,2025-02-09T06:36:04.000Z,"Sejak lulus sampe sekarang kerja jadi psikolog, klienku hampir semua cewe. Para cowo kalo ada masalah berat gimana melaluinya?   Boys, gpp kalo kamu butuh cerita, butuh didengar, dan butuh didukung. Ga harus dgn psikolog, tp it's okay seek for help ke orang yg kalian percaya.","Sejak, lulus, sampe, sekarang, kerja, jadi, psikolog, ,, klienku, hampir, semua, cewe, ., Para, cowo, kalo, ada, masalah, berat, gimana, melaluinya, ?, Boys, ,, gpp, kalo, kamu, butuh, cerita, ,, butuh, didengar, ,, dan, butuh, didukung, ., Ga, harus, dgn, psikolog, ,, tp, it, 's, okay, seek, for, help, ke, orang, yg, kalian, percaya, .","lulus, sampe, kerja, psikolog, ,, klienku, cewe, ., cowo, kalo, berat, gimana, melaluinya, ?, Boys, ,, gpp, kalo, butuh, cerita, ,, butuh, didengar, ,, butuh, didukung, ., Ga, dgn, psikolog, ,, tp, it, 's, okay, seek, for, help, orang, yg, percaya, .",sejak lulus sampe sekarang kerja jadi psikolog klien hampir semua cewe para cowo kalo ada masalah berat gimana lalu boys gpp kalo kamu butuh cerita butuh dengar dan butuh dukung ga harus dgn psikolog tp it s okay seek for help ke orang yg kalian percaya,"sejak,lulus,sampe,sekarang,kerja,jadi,psikolog,klien,hampir,semua,cewe,para,cowo,kalo,ada,masalah,berat,gimana,lalu,boys,gpp,kalo,kamu,butuh,cerita,butuh,dengar,dan,butuh,dukung,ga,harus,dgn,psikolog,tp,it,s,okay,seek,for,help,ke,orang,yg,kalian,percaya",0
KaburAjaDulu,2025-02-09T06:34:25.000Z,what it takes untuk #KaburDuluAja ?,"what, it, takes, untuk, #, KaburDuluAja, ?","what, it, takes, #, KaburDuluAja, ?",what it takes untuk kaburduluaja,"what,it,takes,untuk,kaburduluaja",0
KaburAjaDulu,2025-02-09T06:30:55.000Z,mungkin udah kabur duluan,"mungkin, udah, kabur, duluan","udah, kabur, duluan",mungkin udah kabur duluan,"mungkin,udah,kabur,duluan",0
KaburAjaDulu,2025-02-07T13:00:11.000Z,Makluk² ini pada kemana?,"Makluk², ini, pada, kemana, ?","Makluk², kemana, ?",makluk ini pada mana,"makluk,ini,pada,mana",0
KaburAjaDulu,2025-02-08T05:59:51.000Z,"Aku non-tech. Awal ke  jadi land operator. Setelah itu pernah jadi CD, CRM, marketing PM.  Some  friends in  I know work as: consultant, recruiter, business/strategic planner, CS, researcher, English language teacher, etc.  So no, we as non-tech do have chances.","Aku, non-tech, ., Awal, ke, jadi, land, operator, ., Setelah, itu, pernah, jadi, CD, ,, CRM, ,, marketing, PM, ., Some, friends, in, I, know, work, as, :, consultant, ,, recruiter, ,, business/strategic, planner, ,, CS, ,, researcher, ,, English, language, teacher, ,, etc, ., So, no, ,, we, as, non-tech, do, have, chances, .","non-tech, ., land, operator, ., CD, ,, CRM, ,, marketing, PM, ., Some, friends, in, I, know, work, as, :, consultant, ,, recruiter, ,, business/strategic, planner, ,, CS, ,, researcher, ,, English, language, teacher, ,, etc, ., So, no, ,, we, as, non-tech, do, have, chances, .",aku non-tech awal ke jadi land operator telah itu pernah jadi cd crm marketing pm some friends in i know work as consultant recruiter business strategic planner cs researcher english language teacher etc so no we as non-tech do have chances,"aku,non-tech,awal,ke,jadi,land,operator,telah,itu,pernah,jadi,cd,crm,marketing,pm,some,friends,in,i,know,work,as,consultant,recruiter,business,strategic,planner,cs,researcher,english,language,teacher,etc,so,no,we,as,non-tech,do,have,chances",0
KaburAjaDulu,2025-02-09T05:22:06.000Z,Another reason why we should #KaburAjaDulu karena #GaKetolong,"Another, reason, why, we, should, #, KaburAjaDulu, karena, #, GaKetolong","Another, reason, why, we, should, #, KaburAjaDulu, #, GaKetolong",another reason why we should kaburajadulu karena gaketolong,"another,reason,why,we,should,kaburajadulu,karena,gaketolong",1
KaburAjaDulu,2025-02-09T05:21:40.000Z,Another reason why we should #KaburAjaDulu karena #GaKetolong,"Another, reason, why, we, should, #, KaburAjaDulu, karena, #, GaKetolong","Another, reason, why, we, should, #, KaburAjaDulu, #, GaKetolong",another reason why we should kaburajadulu karena gaketolong,"another,reason,why,we,should,kaburajadulu,karena,gaketolong",1
KaburAjaDulu,2025-02-09T05:12:02.000Z,Another reason why we should #KaburAjaDulu karena #GaKetolong,"Another, reason, why, we, should, #, KaburAjaDulu, karena, #, GaKetolong","Another, reason, why, we, should, #, KaburAjaDulu, #, GaKetolong",another reason why we should kaburajadulu karena gaketolong,"another,reason,why,we,should,kaburajadulu,karena,gaketolong",1
KaburAjaDulu,2025-02-08T00:49:08.000Z,Katanya gaji tinggi gak akan korupsi  Sama aja bangsad,"Katanya, gaji, tinggi, gak, akan, korupsi, Sama, aja, bangsad","gaji, gak, korupsi, aja, bangsad",kata gaji tinggi gak akan korupsi sama aja bangsad,"kata,gaji,tinggi,gak,akan,korupsi,sama,aja,bangsad",0
KaburAjaDulu,2025-02-08T04:04:28.000Z,"Gilaa, anggaran bencana dipangkas segininya juga. Ini sudah sebenar-benarnya zolim.   Nyawa ratusan juta warga Indonesia dipertaruhkan demi ̶E̶f̶i̶s̶i̶e̶n̶s̶i̶ pengalihan anggaran ga jelas itu.","Gilaa, ,, anggaran, bencana, dipangkas, segininya, juga, ., Ini, sudah, sebenar-benarnya, zolim, ., Nyawa, ratusan, juta, warga, Indonesia, dipertaruhkan, demi, ̶E̶f̶i̶s̶i̶e̶n̶s̶i̶, pengalihan, anggaran, ga, jelas, itu, .","Gilaa, ,, anggaran, bencana, dipangkas, segininya, ., sebenar-benarnya, zolim, ., Nyawa, ratusan, juta, warga, Indonesia, dipertaruhkan, ̶E̶f̶i̶s̶i̶e̶n̶s̶i̶, pengalihan, anggaran, ga, .",gilaa anggar bencana pangkas gin juga ini sudah benar zolim nyawa ratus juta warga indonesia taruh demi e f i s i e n s i alih anggar ga jelas itu,"gilaa,anggar,bencana,pangkas,gin,juga,ini,sudah,benar,zolim,nyawa,ratus,juta,warga,indonesia,taruh,demi,e,f,i,s,i,e,n,s,i,alih,anggar,ga,jelas,itu",0
KaburAjaDulu,2025-02-09T04:52:43.000Z,Another reason why we should #KaburAjaDulu karena #GaKetolong,"Another, reason, why, we, should, #, KaburAjaDulu, karena, #, GaKetolong","Another, reason, why, we, should, #, KaburAjaDulu, #, GaKetolong",another reason why we should kaburajadulu karena gaketolong,"another,reason,why,we,should,kaburajadulu,karena,gaketolong",1
KaburAjaDulu,2025-02-09T04:52:30.000Z,suara DPR suara rakyat?  gitu kan ya? wkwkwkwk  Another reason why we should #KaburAjaDulu karena #GaKetolong,"suara, DPR, suara, rakyat, ?, gitu, kan, ya, ?, wkwkwkwk, Another, reason, why, we, should, #, KaburAjaDulu, karena, #, GaKetolong","suara, DPR, suara, rakyat, ?, gitu, ya, ?, wkwkwkwk, Another, reason, why, we, should, #, KaburAjaDulu, #, GaKetolong",suara dpr suara rakyat gitu kan ya wkwkwkwk another reason why we should kaburajadulu karena gaketolong,"suara,dpr,suara,rakyat,gitu,kan,ya,wkwkwkwk,another,reason,why,we,should,kaburajadulu,karena,gaketolong",1
